1,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
16143,13/04/2020,13,4,2020,3030,619,Spain,ES,ESP,46723749,Europe
16144,12/04/2020,12,4,2020,3899,510,Spain,ES,ESP,46723749,Europe
16145,11/04/2020,11,4,2020,4550,605,Spain,ES,ESP,46723749,Europe
16146,10/04/2020,10,4,2020,4537,683,Spain,ES,ESP,46723749,Europe
16147,09/04/2020,9,4,2020,5745,757,Spain,ES,ESP,46723749,Europe
16148,08/04/2020,8,4,2020,5583,743,Spain,ES,ESP,46723749,Europe
16149,07/04/2020,7,4,2020,5209,637,Spain,ES,ESP,46723749,Europe
16150,06/04/2020,6,4,2020,3667,674,Spain,ES,ESP,46723749,Europe
16151,05/04/2020,5,4,2020,5533,809,Spain,ES,ESP,46723749,Europe
16152,04/04/2020,4,4,2020,6663,932,Spain,ES,ESP,46723749,Europe
16153,03/04/2020,3,4,2020,7272,950,Spain,ES,ESP,46723749,Europe
16154,02/04/2020,2,4,2020,7583,864,Spain,ES,ESP,46723749,Europe
16155,01/04/2020,1,4,2020,7413,849,Spain,ES,ESP,46723749,Europe
16156,31/03/2020,31,3,2020,8145,812,Spain,ES,ESP,46723749,Europe
16157,30/03/2020,30,3,2020,5813,838,Spain,ES,ESP,46723749,Europe
16158,29/03/2020,29,3,2020,6424,832,Spain,ES,ESP,46723749,Europe
16159,28/03/2020,28,3,2020,8244,769,Spain,ES,ESP,46723749,Europe
16160,27/03/2020,27,3,2020,9181,655,Spain,ES,ESP,46723749,Europe
16161,26/03/2020,26,3,2020,8954,738,Spain,ES,ESP,46723749,Europe
16162,25/03/2020,25,3,2020,8553,514,Spain,ES,ESP,46723749,Europe
16163,24/03/2020,24,3,2020,7691,462,Spain,ES,ESP,46723749,Europe
16164,23/03/2020,23,3,2020,4646,394,Spain,ES,ESP,46723749,Europe
16165,22/03/2020,22,3,2020,4866,324,Spain,ES,ESP,46723749,Europe
16166,21/03/2020,21,3,2020,5446,235,Spain,ES,ESP,46723749,Europe
16167,20/03/2020,20,3,2020,4569,169,Spain,ES,ESP,46723749,Europe
16168,19/03/2020,19,3,2020,4047,107,Spain,ES,ESP,46723749,Europe
16169,18/03/2020,18,3,2020,3694,182,Spain,ES,ESP,46723749,Europe
16170,17/03/2020,17,3,2020,2503,21,Spain,ES,ESP,46723749,Europe
16171,16/03/2020,16,3,2020,1706,152,Spain,ES,ESP,46723749,Europe
16172,15/03/2020,15,3,2020,2144,15,Spain,ES,ESP,46723749,Europe
16173,14/03/2020,14,3,2020,1683,37,Spain,ES,ESP,46723749,Europe
16174,13/03/2020,13,3,2020,1531,37,Spain,ES,ESP,46723749,Europe
16175,12/03/2020,12,3,2020,1153,12,Spain,ES,ESP,46723749,Europe
16176,11/03/2020,11,3,2020,975,7,Spain,ES,ESP,46723749,Europe
16177,10/03/2020,10,3,2020,772,23,Spain,ES,ESP,46723749,Europe
16178,09/03/2020,9,3,2020,433,0,Spain,ES,ESP,46723749,Europe
16179,08/03/2020,8,3,2020,330,0,Spain,ES,ESP,46723749,Europe
16180,07/03/2020,7,3,2020,233,2,Spain,ES,ESP,46723749,Europe
16181,06/03/2020,6,3,2020,183,2,Spain,ES,ESP,46723749,Europe
16182,05/03/2020,5,3,2020,81,1,Spain,ES,ESP,46723749,Europe
16183,04/03/2020,4,3,2020,75,0,Spain,ES,ESP,46723749,Europe
16184,03/03/2020,3,3,2020,56,0,Spain,ES,ESP,46723749,Europe
16185,02/03/2020,2,3,2020,54,0,Spain,ES,ESP,46723749,Europe
16186,01/03/2020,1,3,2020,28,0,Spain,ES,ESP,46723749,Europe
16187,29/02/2020,29,2,2020,19,0,Spain,ES,ESP,46723749,Europe
16188,28/02/2020,28,2,2020,18,0,Spain,ES,ESP,46723749,Europe
16189,27/02/2020,27,2,2020,8,0,Spain,ES,ESP,46723749,Europe
16190,26/02/2020,26,2,2020,6,0,Spain,ES,ESP,46723749,Europe
16191,25/02/2020,25,2,2020,1,0,Spain,ES,ESP,46723749,Europe
16192,24/02/2020,24,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16193,23/02/2020,23,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16194,22/02/2020,22,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16195,21/02/2020,21,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16196,20/02/2020,20,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16197,19/02/2020,19,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16198,18/02/2020,18,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16199,17/02/2020,17,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16200,16/02/2020,16,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16201,15/02/2020,15,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16202,14/02/2020,14,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16203,13/02/2020,13,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16204,12/02/2020,12,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16205,11/02/2020,11,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16206,10/02/2020,10,2,2020,1,0,Spain,ES,ESP,46723749,Europe
16207,09/02/2020,9,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16208,08/02/2020,8,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16209,07/02/2020,7,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16210,06/02/2020,6,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16211,05/02/2020,5,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16212,04/02/2020,4,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16213,03/02/2020,3,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16214,02/02/2020,2,2,2020,0,0,Spain,ES,ESP,46723749,Europe
16215,01/02/2020,1,2,2020,1,0,Spain,ES,ESP,46723749,Europe
16216,31/01/2020,31,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16217,30/01/2020,30,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16218,29/01/2020,29,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16219,28/01/2020,28,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16220,27/01/2020,27,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16221,26/01/2020,26,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16222,25/01/2020,25,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16223,24/01/2020,24,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16224,23/01/2020,23,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16225,22/01/2020,22,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16226,21/01/2020,21,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16227,20/01/2020,20,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16228,19/01/2020,19,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16229,18/01/2020,18,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16230,17/01/2020,17,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16231,16/01/2020,16,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16232,15/01/2020,15,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16233,14/01/2020,14,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16234,13/01/2020,13,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16235,12/01/2020,12,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16236,11/01/2020,11,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16237,10/01/2020,10,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16238,09/01/2020,9,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16239,08/01/2020,8,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16240,07/01/2020,7,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16241,06/01/2020,6,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16242,05/01/2020,5,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16243,04/01/2020,4,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16244,03/01/2020,3,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16245,02/01/2020,2,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16246,01/01/2020,1,1,2020,0,0,Spain,ES,ESP,46723749,Europe
16247,31/12/2019,31,12,2019,0,0,Spain,ES,ESP,46723749,Europe
16248,23/05/2020,23,5,2020,13,0,Sri_Lanka,LK,LKA,21670000,Asia
16249,22/05/2020,22,5,2020,27,0,Sri_Lanka,LK,LKA,21670000,Asia
16250,21/05/2020,21,5,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16251,20/05/2020,20,5,2020,35,0,Sri_Lanka,LK,LKA,21670000,Asia
16252,19/05/2020,19,5,2020,11,0,Sri_Lanka,LK,LKA,21670000,Asia
16253,18/05/2020,18,5,2020,21,0,Sri_Lanka,LK,LKA,21670000,Asia
16254,17/05/2020,17,5,2020,25,0,Sri_Lanka,LK,LKA,21670000,Asia
16255,16/05/2020,16,5,2020,10,0,Sri_Lanka,LK,LKA,21670000,Asia
16256,15/05/2020,15,5,2020,10,0,Sri_Lanka,LK,LKA,21670000,Asia
16257,14/05/2020,14,5,2020,26,0,Sri_Lanka,LK,LKA,21670000,Asia
16258,13/05/2020,13,5,2020,20,0,Sri_Lanka,LK,LKA,21670000,Asia
16259,12/05/2020,12,5,2020,6,0,Sri_Lanka,LK,LKA,21670000,Asia
16260,11/05/2020,11,5,2020,16,0,Sri_Lanka,LK,LKA,21670000,Asia
16261,10/05/2020,10,5,2020,12,0,Sri_Lanka,LK,LKA,21670000,Asia
16262,09/05/2020,9,5,2020,11,0,Sri_Lanka,LK,LKA,21670000,Asia
16263,08/05/2020,8,5,2020,27,0,Sri_Lanka,LK,LKA,21670000,Asia
16264,07/05/2020,7,5,2020,26,0,Sri_Lanka,LK,LKA,21670000,Asia
16265,06/05/2020,6,5,2020,16,1,Sri_Lanka,LK,LKA,21670000,Asia
16266,05/05/2020,5,5,2020,37,1,Sri_Lanka,LK,LKA,21670000,Asia
16267,04/05/2020,4,5,2020,13,0,Sri_Lanka,LK,LKA,21670000,Asia
16268,03/05/2020,3,5,2020,15,0,Sri_Lanka,LK,LKA,21670000,Asia
16269,02/05/2020,2,5,2020,25,0,Sri_Lanka,LK,LKA,21670000,Asia
16270,01/05/2020,1,5,2020,16,0,Sri_Lanka,LK,LKA,21670000,Asia
16271,30/04/2020,30,4,2020,30,0,Sri_Lanka,LK,LKA,21670000,Asia
16272,29/04/2020,29,4,2020,31,0,Sri_Lanka,LK,LKA,21670000,Asia
16273,28/04/2020,28,4,2020,65,0,Sri_Lanka,LK,LKA,21670000,Asia
16274,27/04/2020,27,4,2020,61,0,Sri_Lanka,LK,LKA,21670000,Asia
16275,26/04/2020,26,4,2020,42,0,Sri_Lanka,LK,LKA,21670000,Asia
16276,25/04/2020,25,4,2020,52,0,Sri_Lanka,LK,LKA,21670000,Asia
16277,24/04/2020,24,4,2020,38,0,Sri_Lanka,LK,LKA,21670000,Asia
16278,23/04/2020,23,4,2020,20,0,Sri_Lanka,LK,LKA,21670000,Asia
16279,22/04/2020,22,4,2020,6,0,Sri_Lanka,LK,LKA,21670000,Asia
16280,21/04/2020,21,4,2020,9,0,Sri_Lanka,LK,LKA,21670000,Asia
16281,20/04/2020,20,4,2020,41,0,Sri_Lanka,LK,LKA,21670000,Asia
16282,19/04/2020,19,4,2020,10,0,Sri_Lanka,LK,LKA,21670000,Asia
16283,18/04/2020,18,4,2020,6,0,Sri_Lanka,LK,LKA,21670000,Asia
16284,17/04/2020,17,4,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16285,16/04/2020,16,4,2020,4,0,Sri_Lanka,LK,LKA,21670000,Asia
16286,15/04/2020,15,4,2020,15,0,Sri_Lanka,LK,LKA,21670000,Asia
16287,14/04/2020,14,4,2020,8,0,Sri_Lanka,LK,LKA,21670000,Asia
16288,13/04/2020,13,4,2020,11,0,Sri_Lanka,LK,LKA,21670000,Asia
16289,12/04/2020,12,4,2020,2,0,Sri_Lanka,LK,LKA,21670000,Asia
16290,11/04/2020,11,4,2020,7,0,Sri_Lanka,LK,LKA,21670000,Asia
16291,10/04/2020,10,4,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16292,09/04/2020,9,4,2020,4,1,Sri_Lanka,LK,LKA,21670000,Asia
16293,08/04/2020,8,4,2020,7,1,Sri_Lanka,LK,LKA,21670000,Asia
16294,07/04/2020,7,4,2020,12,0,Sri_Lanka,LK,LKA,21670000,Asia
16295,06/04/2020,6,4,2020,7,0,Sri_Lanka,LK,LKA,21670000,Asia
16296,05/04/2020,5,4,2020,8,1,Sri_Lanka,LK,LKA,21670000,Asia
16297,04/04/2020,4,4,2020,3,1,Sri_Lanka,LK,LKA,21670000,Asia
16298,03/04/2020,3,4,2020,5,1,Sri_Lanka,LK,LKA,21670000,Asia
16299,02/04/2020,2,4,2020,21,0,Sri_Lanka,LK,LKA,21670000,Asia
16300,01/04/2020,1,4,2020,2,1,Sri_Lanka,LK,LKA,21670000,Asia
16301,31/03/2020,31,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16302,30/03/2020,30,3,2020,5,0,Sri_Lanka,LK,LKA,21670000,Asia
16303,29/03/2020,29,3,2020,9,1,Sri_Lanka,LK,LKA,21670000,Asia
16304,28/03/2020,28,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16305,27/03/2020,27,3,2020,4,0,Sri_Lanka,LK,LKA,21670000,Asia
16306,26/03/2020,26,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16307,25/03/2020,25,3,2020,5,0,Sri_Lanka,LK,LKA,21670000,Asia
16308,24/03/2020,24,3,2020,10,0,Sri_Lanka,LK,LKA,21670000,Asia
16309,23/03/2020,23,3,2020,9,0,Sri_Lanka,LK,LKA,21670000,Asia
16310,22/03/2020,22,3,2020,12,0,Sri_Lanka,LK,LKA,21670000,Asia
16311,21/03/2020,21,3,2020,13,0,Sri_Lanka,LK,LKA,21670000,Asia
16312,20/03/2020,20,3,2020,11,0,Sri_Lanka,LK,LKA,21670000,Asia
16313,19/03/2020,19,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16314,18/03/2020,18,3,2020,13,0,Sri_Lanka,LK,LKA,21670000,Asia
16315,17/03/2020,17,3,2020,10,0,Sri_Lanka,LK,LKA,21670000,Asia
16316,16/03/2020,16,3,2020,8,0,Sri_Lanka,LK,LKA,21670000,Asia
16317,15/03/2020,15,3,2020,5,0,Sri_Lanka,LK,LKA,21670000,Asia
16318,14/03/2020,14,3,2020,3,0,Sri_Lanka,LK,LKA,21670000,Asia
16319,13/03/2020,13,3,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16320,12/03/2020,12,3,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16321,02/03/2020,2,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16322,01/03/2020,1,3,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16323,29/02/2020,29,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16324,28/02/2020,28,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16325,27/02/2020,27,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16326,26/02/2020,26,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16327,25/02/2020,25,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16328,24/02/2020,24,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16329,23/02/2020,23,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16330,22/02/2020,22,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16331,21/02/2020,21,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16332,20/02/2020,20,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16333,19/02/2020,19,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16334,18/02/2020,18,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16335,17/02/2020,17,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16336,16/02/2020,16,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16337,15/02/2020,15,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16338,14/02/2020,14,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16339,13/02/2020,13,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16340,12/02/2020,12,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16341,11/02/2020,11,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16342,10/02/2020,10,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16343,09/02/2020,9,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16344,08/02/2020,8,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16345,07/02/2020,7,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16346,06/02/2020,6,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16347,05/02/2020,5,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16348,04/02/2020,4,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16349,03/02/2020,3,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16350,02/02/2020,2,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16351,01/02/2020,1,2,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16352,31/01/2020,31,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16353,30/01/2020,30,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16354,29/01/2020,29,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16355,28/01/2020,28,1,2020,1,0,Sri_Lanka,LK,LKA,21670000,Asia
16356,27/01/2020,27,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16357,26/01/2020,26,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16358,25/01/2020,25,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16359,24/01/2020,24,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16360,23/01/2020,23,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16361,22/01/2020,22,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16362,21/01/2020,21,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16363,20/01/2020,20,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16364,19/01/2020,19,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16365,18/01/2020,18,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16366,17/01/2020,17,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16367,16/01/2020,16,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16368,15/01/2020,15,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16369,14/01/2020,14,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16370,13/01/2020,13,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16371,12/01/2020,12,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16372,11/01/2020,11,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16373,10/01/2020,10,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16374,09/01/2020,9,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16375,08/01/2020,8,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16376,07/01/2020,7,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16377,06/01/2020,6,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16378,05/01/2020,5,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16379,04/01/2020,4,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16380,03/01/2020,3,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16381,02/01/2020,2,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16382,01/01/2020,1,1,2020,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16383,31/12/2019,31,12,2019,0,0,Sri_Lanka,LK,LKA,21670000,Asia
16384,23/05/2020,23,5,2020,240,16,Sudan,SD,SDN,41801533,Africa
16385,22/05/2020,22,5,2020,410,10,Sudan,SD,SDN,41801533,Africa
16386,21/05/2020,21,5,2020,137,6,Sudan,SD,SDN,41801533,Africa
16387,20/05/2020,20,5,2020,0,0,Sudan,SD,SDN,41801533,Africa
16388,19/05/2020,19,5,2020,302,8,Sudan,SD,SDN,41801533,Africa
16389,18/05/2020,18,5,2020,325,6,Sudan,SD,SDN,41801533,Africa
16390,17/05/2020,17,5,2020,0,0,Sudan,SD,SDN,41801533,Africa
16391,16/05/2020,16,5,2020,0,0,Sudan,SD,SDN,41801533,Africa
16392,15/05/2020,15,5,2020,146,1,Sudan,SD,SDN,41801533,Africa
16393,14/05/2020,14,5,2020,157,10,Sudan,SD,SDN,41801533,Africa
16394,13/05/2020,13,5,2020,135,6,Sudan,SD,SDN,41801533,Africa
16395,12/05/2020,12,5,2020,163,4,Sudan,SD,SDN,41801533,Africa
16396,11/05/2020,11,5,2020,199,6,Sudan,SD,SDN,41801533,Africa
16397,10/05/2020,10,5,2020,53,5,Sudan,SD,SDN,41801533,Africa
16398,09/05/2020,9,5,2020,181,7,Sudan,SD,SDN,41801533,Africa
16399,08/05/2020,8,5,2020,78,3,Sudan,SD,SDN,41801533,Africa
16400,07/05/2020,7,5,2020,74,4,Sudan,SD,SDN,41801533,Africa
16401,06/05/2020,6,5,2020,100,4,Sudan,SD,SDN,41801533,Africa
16402,05/05/2020,5,5,2020,0,0,Sudan,SD,SDN,41801533,Africa
16403,04/05/2020,4,5,2020,86,0,Sudan,SD,SDN,41801533,Africa
16404,03/05/2020,3,5,2020,150,10,Sudan,SD,SDN,41801533,Africa
16405,02/05/2020,2,5,2020,0,0,Sudan,SD,SDN,41801533,Africa
16406,01/05/2020,1,5,2020,67,3,Sudan,SD,SDN,41801533,Africa
16407,30/04/2020,30,4,2020,57,3,Sudan,SD,SDN,41801533,Africa
16408,29/04/2020,29,4,2020,43,3,Sudan,SD,SDN,41801533,Africa
16409,28/04/2020,28,4,2020,38,1,Sudan,SD,SDN,41801533,Africa
16410,27/04/2020,27,4,2020,24,4,Sudan,SD,SDN,41801533,Africa
16411,26/04/2020,26,4,2020,39,1,Sudan,SD,SDN,41801533,Africa
16412,25/04/2020,25,4,2020,12,3,Sudan,SD,SDN,41801533,Africa
16413,24/04/2020,24,4,2020,22,0,Sudan,SD,SDN,41801533,Africa
16414,23/04/2020,23,4,2020,33,1,Sudan,SD,SDN,41801533,Africa
16415,22/04/2020,22,4,2020,15,0,Sudan,SD,SDN,41801533,Africa
16416,21/04/2020,21,4,2020,26,2,Sudan,SD,SDN,41801533,Africa
16417,20/04/2020,20,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16418,19/04/2020,19,4,2020,34,5,Sudan,SD,SDN,41801533,Africa
16419,18/04/2020,18,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16420,17/04/2020,17,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16421,16/04/2020,16,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16422,15/04/2020,15,4,2020,3,1,Sudan,SD,SDN,41801533,Africa
16423,14/04/2020,14,4,2020,10,2,Sudan,SD,SDN,41801533,Africa
16424,13/04/2020,13,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16425,12/04/2020,12,4,2020,4,0,Sudan,SD,SDN,41801533,Africa
16426,11/04/2020,11,4,2020,1,0,Sudan,SD,SDN,41801533,Africa
16427,10/04/2020,10,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16428,09/04/2020,9,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16429,08/04/2020,8,4,2020,2,0,Sudan,SD,SDN,41801533,Africa
16430,07/04/2020,7,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16431,06/04/2020,6,4,2020,2,0,Sudan,SD,SDN,41801533,Africa
16432,05/04/2020,5,4,2020,3,0,Sudan,SD,SDN,41801533,Africa
16433,04/04/2020,4,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16434,03/04/2020,3,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16435,02/04/2020,2,4,2020,0,0,Sudan,SD,SDN,41801533,Africa
16436,01/04/2020,1,4,2020,1,0,Sudan,SD,SDN,41801533,Africa
16437,31/03/2020,31,3,2020,1,1,Sudan,SD,SDN,41801533,Africa
16438,30/03/2020,30,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16439,29/03/2020,29,3,2020,2,0,Sudan,SD,SDN,41801533,Africa
16440,28/03/2020,28,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16441,27/03/2020,27,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16442,26/03/2020,26,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16443,25/03/2020,25,3,2020,1,0,Sudan,SD,SDN,41801533,Africa
16444,24/03/2020,24,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16445,23/03/2020,23,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16446,22/03/2020,22,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16447,21/03/2020,21,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16448,20/03/2020,20,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16449,19/03/2020,19,3,2020,1,0,Sudan,SD,SDN,41801533,Africa
16450,18/03/2020,18,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16451,17/03/2020,17,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16452,16/03/2020,16,3,2020,0,0,Sudan,SD,SDN,41801533,Africa
16453,15/03/2020,15,3,2020,0,1,Sudan,SD,SDN,41801533,Africa
16454,14/03/2020,14,3,2020,1,0,Sudan,SD,SDN,41801533,Africa
16455,23/05/2020,23,5,2020,0,0,Suriname,SR,SUR,575991,America
16456,22/05/2020,22,5,2020,0,0,Suriname,SR,SUR,575991,America
16457,21/05/2020,21,5,2020,0,0,Suriname,SR,SUR,575991,America
16458,20/05/2020,20,5,2020,0,0,Suriname,SR,SUR,575991,America
16459,19/05/2020,19,5,2020,1,0,Suriname,SR,SUR,575991,America
16460,18/05/2020,18,5,2020,0,0,Suriname,SR,SUR,575991,America
16461,17/05/2020,17,5,2020,0,0,Suriname,SR,SUR,575991,America
16462,16/05/2020,16,5,2020,0,0,Suriname,SR,SUR,575991,America
16463,15/05/2020,15,5,2020,0,0,Suriname,SR,SUR,575991,America
16464,14/05/2020,14,5,2020,0,0,Suriname,SR,SUR,575991,America
16465,13/05/2020,13,5,2020,0,0,Suriname,SR,SUR,575991,America
16466,12/05/2020,12,5,2020,0,0,Suriname,SR,SUR,575991,America
16467,11/05/2020,11,5,2020,0,0,Suriname,SR,SUR,575991,America
16468,10/05/2020,10,5,2020,0,0,Suriname,SR,SUR,575991,America
16469,09/05/2020,9,5,2020,0,0,Suriname,SR,SUR,575991,America
16470,08/05/2020,8,5,2020,0,0,Suriname,SR,SUR,575991,America
16471,07/05/2020,7,5,2020,0,0,Suriname,SR,SUR,575991,America
